Pais,Anho,Npatente,max,media,dif
SE,1979,4150126,1,1.0,0.0
SE,1980,4182592,1,1.0,0.0
SE,1981,4291513,1,1.0,0.0
SE,1982,4332768,1,1.0,0.0
SE,1983,4383788,1,1.0,0.0
SE,1983,4375706,1,1.0,0.0
SE,1984,4484550,1,1.0,0.0
SE,1985,4528982,1,1.0,0.0
SE,1985,4495911,1,1.0,0.0
SE,1986,4589264,1,1.0,0.0
SE,1986,4604032,1,1.0,0.0
SE,1986,4629872,1,1.0,0.0
SE,1986,4597411,1,1.0,0.0
SE,1986,4617768,1,1.0,0.0
SE,1986,4632863,1,1.0,0.0
SE,1987,4669644,1,1.0,0.0
SE,1987,4707328,1,1.0,0.0
SE,1987,4655595,1,1.0,0.0
SE,1987,4677253,1,1.0,0.0
SE,1988,4717379,1,1.0,0.0
SE,1988,4773809,1,1.0,0.0
SE,1989,4817741,1,1.0,0.0
SE,1989,4871035,1,1.0,0.0
SE,1989,4809489,1,1.0,0.0
SE,1989,4841450,1,1.0,0.0
SE,1990,4961066,1,1.0,0.0
SE,1990,4919236,1,1.0,0.0
SE,1990,4968208,1,1.0,0.0
SE,1990,4899650,1,1.0,0.0
SE,1992,5165404,1,1.0,0.0
SE,1994,5315198,1,1.0,0.0
SE,1994,5290410,1,1.0,0.0
SE,1995,5392049,1,1.0,0.0
SE,1995,5423313,1,1.0,0.0
SE,1996,5521526,1,1.0,0.0
SG,1987,4646240,1,1.0,0.0
SG,1992,5175125,1,1.0,0.0
SG,1993,5270255,1,1.0,0.0
SG,1997,5624871,1,1.0,0.0
SU,1972,3694742,1,1.0,0.0
SU,1974,3824302,1,1.0,0.0
SU,1974,3839666,1,1.0,0.0
SU,1975,3885634,1,1.0,0.0
SU,1978,4081763,1,1.0,0.0
SU,1979,4143839,1,1.0,0.0
SU,1980,4215404,1,1.0,0.0
SU,1987,4647282,1,1.0,0.0
SU,1990,4964725,1,1.0,0.0
SU,1996,5539070,1,1.0,0.0
TW,1977,4002281,1,1.0,0.0
TW,1985,4498878,1,1.0,0.0
TW,1986,4566187,1,1.0,0.0
TW,1986,4615523,1,1.0,0.0
TW,1988,4741363,1,1.0,0.0
TW,1989,4854723,1,1.0,0.0
TW,1989,4817311,1,1.0,0.0
TW,1989,4830204,1,1.0,0.0
TW,1992,5143465,1,1.0,0.0
TW,1992,5090777,1,1.0,0.0
TW,1992,5173753,1,1.0,0.0
TW,1992,5088512,1,1.0,0.0
TW,1992,5111114,1,1.0,0.0
TW,1992,5080374,1,1.0,0.0
TW,1992,5126926,1,1.0,0.0
TW,1993,5188359,1,1.0,0.0
TW,1993,5200239,1,1.0,0.0
TW,1993,5186700,1,1.0,0.0
TW,1994,5326714,1,1.0,0.0
TW,1994,5366231,1,1.0,0.0
TW,1994,5305381,1,1.0,0.0
TW,1995,5475724,1,1.0,0.0
TW,1995,5400216,1,1.0,0.0
TW,1996,5505316,1,1.0,0.0
TW,1996,5490496,1,1.0,0.0
TW,1996,5554552,1,1.0,0.0
TW,1998,5705320,1,1.0,0.0
US,1963,3076772,2,1.0172413793103448,0.9827586206896552
US,1964,3143155,1,1.0,0.0
US,1964,3147743,1,1.0,0.0
US,1964,3123304,1,1.0,0.0
US,1964,3157133,1,1.0,0.0
US,1964,3160443,1,1.0,0.0
US,1964,3126522,1,1.0,0.0
US,1964,3145584,1,1.0,0.0
US,1964,3159787,1,1.0,0.0
US,1964,3135021,1,1.0,0.0
US,1964,3124086,1,1.0,0.0
US,1964,3132735,1,1.0,0.0
US,1964,3152751,1,1.0,0.0
US,1964,3155975,1,1.0,0.0
US,1964,3146899,1,1.0,0.0
US,1964,3131796,1,1.0,0.0
US,1964,3148636,1,1.0,0.0
US,1964,3141435,1,1.0,0.0
US,1964,3128896,1,1.0,0.0
US,1964,3142787,1,1.0,0.0
US,1964,3151681,1,1.0,0.0
US,1964,3117934,1,1.0,0.0
US,1964,3147156,1,1.0,0.0
US,1964,3131656,1,1.0,0.0
US,1964,3137872,1,1.0,0.0
US,1964,3149492,1,1.0,0.0
US,1964,3134125,1,1.0,0.0
US,1964,3121236,1,1.0,0.0
US,1964,3125753,1,1.0,0.0
US,1964,3147762,1,1.0,0.0
US,1964,3136822,1,1.0,0.0
US,1964,3158145,1,1.0,0.0
US,1964,3146449,1,1.0,0.0
US,1964,3158522,1,1.0,0.0
US,1964,3155045,1,1.0,0.0
US,1964,3137374,1,1.0,0.0
US,1964,3144638,1,1.0,0.0
US,1964,3132140,1,1.0,0.0
US,1964,3139098,1,1.0,0.0
US,1964,3117944,1,1.0,0.0
US,1964,3125405,1,1.0,0.0
US,1964,3139331,1,1.0,0.0
US,1964,3125065,1,1.0,0.0
US,1964,3123162,1,1.0,0.0
US,1964,3122729,1,1.0,0.0
US,1964,3160283,1,1.0,0.0
US,1964,3143984,1,1.0,0.0
US,1964,3146495,1,1.0,0.0
US,1964,3148595,1,1.0,0.0
US,1964,3128287,1,1.0,0.0
US,1964,3160512,1,1.0,0.0
US,1964,3122757,1,1.0,0.0
US,1964,3157199,1,1.0,0.0
US,1964,3149108,1,1.0,0.0
US,1964,3148144,1,1.0,0.0
US,1964,3142781,1,1.0,0.0
US,1964,3133592,1,1.0,0.0
US,1964,3133666,1,1.0,0.0
US,1964,3158064,1,1.0,0.0
US,1964,3141275,1,1.0,0.0
US,1964,3161670,1,1.0,0.0
US,1964,3155880,1,1.0,0.0
US,1964,3154615,1,1.0,0.0
US,1964,3137631,1,1.0,0.0
US,1964,3140044,1,1.0,0.0
US,1964,3154274,1,1.0,0.0
US,1964,3123993,1,1.0,0.0
US,1964,3148417,1,1.0,0.0
US,1964,3123984,1,1.0,0.0
US,1964,3156044,1,1.0,0.0
US,1965,3212411,2,1.0126582278481013,0.9873417721518987
US,1966,3284409,2,1.0106382978723405,0.9893617021276595
US,1967,3306794,2,1.0081967213114753,0.9918032786885247
US,1968,3385723,1,1.0,0.0
US,1968,3395886,1,1.0,0.0
US,1968,3415673,1,1.0,0.0
US,1968,3361037,1,1.0,0.0
US,1968,3367785,1,1.0,0.0
US,1968,3362378,1,1.0,0.0
US,1968,3361517,1,1.0,0.0
US,1968,3406766,1,1.0,0.0
US,1968,3371813,1,1.0,0.0
US,1968,3404784,1,1.0,0.0
US,1968,3393256,1,1.0,0.0
US,1968,3379604,1,1.0,0.0
US,1968,3402792,1,1.0,0.0
US,1968,3376578,1,1.0,0.0
US,1968,3379522,1,1.0,0.0
US,1968,3413571,1,1.0,0.0
US,1968,3417909,1,1.0,0.0
US,1968,3411620,1,1.0,0.0
US,1968,3393649,1,1.0,0.0
US,1968,3384191,1,1.0,0.0
US,1968,3393769,1,1.0,0.0
US,1968,3411273,1,1.0,0.0
US,1968,3383592,1,1.0,0.0
US,1968,3402770,1,1.0,0.0
US,1968,3380307,1,1.0,0.0
US,1968,3368326,1,1.0,0.0
US,1968,3389380,1,1.0,0.0
US,1968,3408071,1,1.0,0.0
US,1968,3418392,1,1.0,0.0
US,1968,3386123,1,1.0,0.0
US,1968,3368434,1,1.0,0.0
US,1968,3385245,1,1.0,0.0
US,1968,3392497,1,1.0,0.0
US,1968,3413229,1,1.0,0.0
US,1968,3385625,1,1.0,0.0
US,1968,3391336,1,1.0,0.0
US,1968,3381909,1,1.0,0.0
US,1968,3402395,1,1.0,0.0
US,1968,3365965,1,1.0,0.0
US,1968,3363475,1,1.0,0.0
US,1968,3383130,1,1.0,0.0
US,1968,3384508,1,1.0,0.0
US,1968,3361251,1,1.0,0.0
US,1968,3408099,1,1.0,0.0
US,1968,3412788,1,1.0,0.0
US,1968,3395388,1,1.0,0.0
US,1968,3374240,1,1.0,0.0
US,1968,3378670,1,1.0,0.0
US,1968,3378956,1,1.0,0.0
US,1968,3387607,1,1.0,0.0
US,1968,3399824,1,1.0,0.0
US,1968,3410791,1,1.0,0.0
US,1968,3380088,1,1.0,0.0
US,1968,3384035,1,1.0,0.0
US,1968,3367891,1,1.0,0.0
US,1968,3418920,1,1.0,0.0
US,1968,3382343,1,1.0,0.0
US,1968,3404349,1,1.0,0.0
US,1968,3395323,1,1.0,0.0
US,1968,3401557,1,1.0,0.0
US,1968,3406228,1,1.0,0.0
US,1968,3412995,1,1.0,0.0
US,1968,3402235,1,1.0,0.0
US,1968,3409027,1,1.0,0.0
US,1968,3419220,1,1.0,0.0
US,1968,3408438,1,1.0,0.0
US,1968,3371947,1,1.0,0.0
US,1968,3394244,1,1.0,0.0
US,1968,3369127,1,1.0,0.0
US,1968,3408789,1,1.0,0.0
US,1968,3416195,1,1.0,0.0
US,1968,3376229,1,1.0,0.0
US,1968,3391104,1,1.0,0.0
US,1968,3373689,1,1.0,0.0
US,1968,3407096,1,1.0,0.0
US,1968,3397708,1,1.0,0.0
US,1969,3456044,1,1.0,0.0
US,1969,3456115,1,1.0,0.0
US,1969,3425804,1,1.0,0.0
US,1969,3426697,1,1.0,0.0
US,1969,3433610,1,1.0,0.0
US,1969,3474583,1,1.0,0.0
US,1969,3481723,1,1.0,0.0
US,1969,3420363,1,1.0,0.0
US,1969,3475366,1,1.0,0.0
US,1969,3473938,1,1.0,0.0
US,1969,3455390,1,1.0,0.0
US,1969,3474791,1,1.0,0.0
US,1969,3467818,1,1.0,0.0
US,1969,3464953,1,1.0,0.0
US,1969,3443374,1,1.0,0.0
US,1969,3470519,1,1.0,0.0
US,1969,3457173,1,1.0,0.0
US,1969,3455329,1,1.0,0.0
US,1969,3462347,1,1.0,0.0
US,1969,3471802,1,1.0,0.0
US,1969,3470394,1,1.0,0.0
US,1969,3450110,1,1.0,0.0
US,1969,3475056,1,1.0,0.0
US,1969,3454049,1,1.0,0.0
US,1969,3441193,1,1.0,0.0
US,1969,3429206,1,1.0,0.0
US,1969,3452753,1,1.0,0.0
US,1969,3466214,1,1.0,0.0
US,1969,3444419,1,1.0,0.0
US,1969,3437611,1,1.0,0.0
US,1969,3437258,1,1.0,0.0
US,1969,3435041,1,1.0,0.0
US,1969,3451867,1,1.0,0.0
US,1969,3458665,1,1.0,0.0
US,1969,3478051,1,1.0,0.0
US,1969,3482872,1,1.0,0.0
US,1969,3439740,1,1.0,0.0
US,1969,3433214,1,1.0,0.0
US,1969,3433203,1,1.0,0.0
US,1969,3486140,1,1.0,0.0
US,1969,3485776,1,1.0,0.0
US,1969,3469289,1,1.0,0.0
US,1969,3476391,1,1.0,0.0
US,1969,3452119,1,1.0,0.0
US,1969,3433745,1,1.0,0.0
US,1969,3458202,1,1.0,0.0
US,1969,3455073,1,1.0,0.0
US,1969,3470943,1,1.0,0.0
US,1969,3480083,1,1.0,0.0
US,1969,3436236,1,1.0,0.0
US,1969,3430159,1,1.0,0.0
US,1969,3433983,1,1.0,0.0
US,1969,3485281,1,1.0,0.0
US,1969,3450624,1,1.0,0.0
US,1969,3457999,1,1.0,0.0
US,1969,3434908,1,1.0,0.0
US,1969,3476087,1,1.0,0.0
US,1969,3449254,1,1.0,0.0
US,1969,3470930,1,1.0,0.0
US,1969,3424133,1,1.0,0.0
US,1969,3445080,1,1.0,0.0
US,1969,3477063,1,1.0,0.0
US,1969,3422167,1,1.0,0.0
US,1969,3440601,1,1.0,0.0
US,1969,3452810,1,1.0,0.0
US,1969,3470933,1,1.0,0.0
US,1969,3473489,1,1.0,0.0
US,1969,3469451,1,1.0,0.0
US,1969,3448249,1,1.0,0.0
US,1969,3433015,1,1.0,0.0
US,1969,3460204,1,1.0,0.0
US,1969,3446696,1,1.0,0.0
US,1969,3450092,1,1.0,0.0
US,1969,3481254,1,1.0,0.0
US,1969,3421618,1,1.0,0.0
US,1969,3477149,1,1.0,0.0
US,1969,3459295,1,1.0,0.0
US,1969,3429914,1,1.0,0.0
US,1969,3441298,1,1.0,0.0
US,1969,3457268,1,1.0,0.0
US,1969,3440729,1,1.0,0.0
US,1969,3451710,1,1.0,0.0
US,1969,3485952,1,1.0,0.0
US,1969,3441136,1,1.0,0.0
US,1969,3480186,1,1.0,0.0
US,1969,3449251,1,1.0,0.0
US,1969,3462577,1,1.0,0.0
US,1969,3460874,1,1.0,0.0
US,1969,3437248,1,1.0,0.0
US,1969,3448645,1,1.0,0.0
US,1969,3455793,1,1.0,0.0
US,1969,3480643,1,1.0,0.0
US,1969,3479081,1,1.0,0.0
US,1969,3457152,1,1.0,0.0
US,1969,3428733,1,1.0,0.0
US,1969,3469314,1,1.0,0.0
US,1969,3462670,1,1.0,0.0
US,1969,3443264,1,1.0,0.0
US,1969,3471215,1,1.0,0.0
US,1969,3457022,1,1.0,0.0
US,1969,3469892,1,1.0,0.0
US,1969,3426754,1,1.0,0.0
US,1969,3447199,1,1.0,0.0
US,1969,3486232,1,1.0,0.0
US,1970,3513911,1,1.0,0.0
US,1970,3496017,1,1.0,0.0
US,1970,3512819,1,1.0,0.0
US,1970,3543910,1,1.0,0.0
US,1970,3522814,1,1.0,0.0
US,1970,3514113,1,1.0,0.0
US,1970,3550514,1,1.0,0.0
US,1970,3496650,1,1.0,0.0
US,1970,3525476,1,1.0,0.0
US,1970,3538638,1,1.0,0.0
US,1970,3500740,1,1.0,0.0
US,1970,3501240,1,1.0,0.0
US,1970,3523006,1,1.0,0.0
US,1970,3491834,1,1.0,0.0
US,1970,3546539,1,1.0,0.0
US,1970,3504693,1,1.0,0.0
US,1970,3507412,1,1.0,0.0
US,1970,3534548,1,1.0,0.0
US,1970,3507955,1,1.0,0.0
US,1970,3492432,1,1.0,0.0
US,1970,3528910,1,1.0,0.0
US,1970,3535500,1,1.0,0.0
US,1970,3548746,1,1.0,0.0
US,1970,3493865,1,1.0,0.0
US,1970,3498120,1,1.0,0.0
US,1970,3535820,1,1.0,0.0
US,1970,3502812,1,1.0,0.0
US,1970,3526460,1,1.0,0.0
US,1970,3500802,1,1.0,0.0
US,1970,3521092,1,1.0,0.0
US,1970,3511000,1,1.0,0.0
US,1970,3541000,1,1.0,0.0
US,1970,3538316,1,1.0,0.0
US,1970,3525776,1,1.0,0.0
US,1970,3541878,1,1.0,0.0
US,1970,3551714,1,1.0,0.0
US,1970,3535409,1,1.0,0.0
US,1970,3550493,1,1.0,0.0
US,1970,3513110,1,1.0,0.0
US,1970,3507706,1,1.0,0.0
US,1970,3533503,1,1.0,0.0
US,1970,3543538,1,1.0,0.0
US,1970,3496692,1,1.0,0.0
US,1970,3527655,1,1.0,0.0
US,1970,3488586,1,1.0,0.0
US,1970,3506789,1,1.0,0.0
US,1970,3509084,1,1.0,0.0
US,1970,3524278,1,1.0,0.0
US,1970,3520055,1,1.0,0.0
US,1970,3538210,1,1.0,0.0
US,1970,3496500,1,1.0,0.0
US,1970,3531828,1,1.0,0.0
US,1970,3511365,1,1.0,0.0
US,1970,3517063,1,1.0,0.0
US,1970,3521699,1,1.0,0.0
US,1970,3546716,1,1.0,0.0
US,1970,3545321,1,1.0,0.0
US,1970,3514925,1,1.0,0.0
US,1970,3549390,1,1.0,0.0
US,1970,3503280,1,1.0,0.0
US,1970,3527809,1,1.0,0.0
US,1970,3519662,1,1.0,0.0
US,1970,3492514,1,1.0,0.0
US,1970,3509401,1,1.0,0.0
US,1970,3539841,1,1.0,0.0
US,1970,3493048,1,1.0,0.0
US,1970,3528775,1,1.0,0.0
US,1970,3507888,1,1.0,0.0
US,1970,3507798,1,1.0,0.0
US,1970,3501305,1,1.0,0.0
US,1970,3489372,1,1.0,0.0
US,1970,3541205,1,1.0,0.0
US,1970,3502582,1,1.0,0.0
US,1970,3514682,1,1.0,0.0
US,1970,3487669,1,1.0,0.0
US,1970,3503300,1,1.0,0.0
US,1970,3537985,1,1.0,0.0
US,1970,3542414,1,1.0,0.0
US,1970,3498666,1,1.0,0.0
US,1970,3527228,1,1.0,0.0
US,1970,3531483,1,1.0,0.0
US,1970,3532579,1,1.0,0.0
US,1970,3511435,1,1.0,0.0
US,1970,3543679,1,1.0,0.0
US,1970,3542988,1,1.0,0.0
US,1970,3550578,1,1.0,0.0
US,1970,3490632,1,1.0,0.0
US,1970,3494189,1,1.0,0.0
US,1970,3545230,1,1.0,0.0
US,1970,3536450,1,1.0,0.0
US,1970,3531577,1,1.0,0.0
US,1970,3490024,1,1.0,0.0
US,1970,3537735,1,1.0,0.0
US,1970,3497303,1,1.0,0.0
US,1970,3503058,1,1.0,0.0
US,1970,3500807,1,1.0,0.0
US,1970,3550139,1,1.0,0.0
US,1970,3497113,1,1.0,0.0
US,1970,3509214,1,1.0,0.0
US,1970,3527649,1,1.0,0.0
US,1970,3538445,1,1.0,0.0
US,1970,3498793,1,1.0,0.0
US,1970,3513707,1,1.0,0.0
US,1970,3490882,1,1.0,0.0
US,1970,3501735,1,1.0,0.0
US,1970,3530467,1,1.0,0.0
US,1970,3525549,1,1.0,0.0
US,1970,3507827,1,1.0,0.0
US,1970,3513929,1,1.0,0.0
US,1970,3490251,1,1.0,0.0
US,1970,3516284,1,1.0,0.0
US,1970,3538950,1,1.0,0.0
US,1970,3527220,1,1.0,0.0
US,1970,3506071,1,1.0,0.0
US,1970,3531249,1,1.0,0.0
US,1970,3488039,1,1.0,0.0
US,1970,3516221,1,1.0,0.0
US,1970,3531394,1,1.0,0.0
US,1970,3493517,1,1.0,0.0
US,1971,3621848,1,1.0,0.0
US,1971,3558498,1,1.0,0.0
US,1971,3590752,1,1.0,0.0
US,1971,3566993,1,1.0,0.0
US,1971,3575236,1,1.0,0.0
US,1971,3581731,1,1.0,0.0
US,1971,3559124,1,1.0,0.0
US,1971,3606953,1,1.0,0.0
US,1971,3602409,1,1.0,0.0
US,1971,3560318,1,1.0,0.0
US,1971,3576011,1,1.0,0.0
US,1971,3624909,1,1.0,0.0
US,1971,3622083,1,1.0,0.0
US,1971,3557989,1,1.0,0.0
US,1971,3569787,1,1.0,0.0
US,1971,3566871,1,1.0,0.0
US,1971,3624822,1,1.0,0.0
US,1971,3631312,1,1.0,0.0
US,1971,3618130,1,1.0,0.0
US,1971,3587787,1,1.0,0.0
US,1971,3618111,1,1.0,0.0
US,1971,3575102,1,1.0,0.0
US,1971,3623762,1,1.0,0.0
US,1971,3623473,1,1.0,0.0
US,1971,3557037,1,1.0,0.0
US,1971,3615674,1,1.0,0.0
US,1971,3615672,1,1.0,0.0
US,1971,3552103,1,1.0,0.0
US,1971,3576113,1,1.0,0.0
US,1971,3600286,1,1.0,0.0
US,1971,3624140,1,1.0,0.0
US,1971,3575057,1,1.0,0.0
US,1971,3573885,1,1.0,0.0
US,1971,3563880,1,1.0,0.0
US,1971,3583794,1,1.0,0.0
US,1971,3609227,1,1.0,0.0
US,1971,3563053,1,1.0,0.0
US,1971,3622717,1,1.0,0.0
US,1971,3562715,1,1.0,0.0
US,1971,3594574,1,1.0,0.0
US,1971,3610259,1,1.0,0.0
US,1971,3606878,1,1.0,0.0
US,1971,3574137,1,1.0,0.0
US,1971,3611278,1,1.0,0.0
US,1971,3600825,1,1.0,0.0
US,1971,3584645,1,1.0,0.0
US,1971,3561223,1,1.0,0.0
US,1971,3565072,1,1.0,0.0
US,1971,3572119,1,1.0,0.0
US,1971,3627974,1,1.0,0.0
US,1971,3621952,1,1.0,0.0
US,1971,3629704,1,1.0,0.0
US,1971,3581654,1,1.0,0.0
US,1971,3575426,1,1.0,0.0
US,1971,3629298,1,1.0,0.0
US,1971,3577293,1,1.0,0.0
US,1971,3573213,1,1.0,0.0
US,1971,3621331,1,1.0,0.0
US,1971,3615732,1,1.0,0.0
US,1971,3627247,1,1.0,0.0
US,1971,3617848,1,1.0,0.0
US,1971,3592030,1,1.0,0.0
US,1971,3599937,1,1.0,0.0
US,1971,3556656,1,1.0,0.0
US,1971,3572792,1,1.0,0.0
US,1971,3598568,1,1.0,0.0
US,1971,3557635,1,1.0,0.0
US,1971,3611705,1,1.0,0.0
US,1971,3587244,1,1.0,0.0
US,1971,3557820,1,1.0,0.0
US,1971,3552872,1,1.0,0.0
US,1971,3585764,1,1.0,0.0
US,1971,3560475,1,1.0,0.0
US,1971,3597676,1,1.0,0.0
US,1971,3578820,1,1.0,0.0
US,1971,3594051,1,1.0,0.0
US,1971,3603972,1,1.0,0.0
US,1971,3615202,1,1.0,0.0
US,1971,3602892,1,1.0,0.0
US,1971,3612014,1,1.0,0.0
US,1971,3623856,1,1.0,0.0
US,1971,3562785,1,1.0,0.0
US,1971,3555763,1,1.0,0.0
US,1971,3553094,1,1.0,0.0
US,1971,3602751,1,1.0,0.0
US,1971,3629979,1,1.0,0.0
US,1971,3601890,1,1.0,0.0
US,1971,3583923,1,1.0,0.0
US,1971,3582070,1,1.0,0.0
US,1971,3604799,1,1.0,0.0
US,1971,3589171,1,1.0,0.0
US,1971,3601164,1,1.0,0.0
US,1971,3555335,1,1.0,0.0
US,1971,3581827,1,1.0,0.0
US,1971,3596228,1,1.0,0.0
US,1971,3580998,1,1.0,0.0
US,1971,3575652,1,1.0,0.0
US,1971,3591987,1,1.0,0.0
US,1971,3630754,1,1.0,0.0
US,1971,3609104,1,1.0,0.0
US,1971,3599193,1,1.0,0.0
US,1971,3579609,1,1.0,0.0
US,1971,3570289,1,1.0,0.0
US,1971,3622265,1,1.0,0.0
US,1971,3625902,1,1.0,0.0
US,1971,3607709,1,1.0,0.0
US,1971,3578971,1,1.0,0.0
US,1971,3579403,1,1.0,0.0
US,1971,3584667,1,1.0,0.0
US,1971,3605002,1,1.0,0.0
US,1971,3555292,1,1.0,0.0
US,1971,3558348,1,1.0,0.0
US,1971,3580059,1,1.0,0.0
US,1971,3619344,1,1.0,0.0
US,1971,3567178,1,1.0,0.0
US,1971,3573123,1,1.0,0.0
US,1971,3578845,1,1.0,0.0
US,1971,3560496,1,1.0,0.0
US,1971,3559785,1,1.0,0.0
US,1971,3561429,1,1.0,0.0
US,1971,3580950,1,1.0,0.0
US,1971,3630072,1,1.0,0.0
US,1971,3619044,1,1.0,0.0
US,1971,3574509,1,1.0,0.0
US,1971,3621973,1,1.0,0.0
US,1971,3587191,1,1.0,0.0
US,1971,3612916,1,1.0,0.0
US,1971,3627526,1,1.0,0.0
US,1971,3583609,1,1.0,0.0
US,1971,3565521,1,1.0,0.0
US,1971,3622250,1,1.0,0.0
US,1971,3577650,1,1.0,0.0
US,1971,3611461,1,1.0,0.0
US,1971,3574019,1,1.0,0.0
US,1971,3607456,1,1.0,0.0
US,1971,3618203,1,1.0,0.0
US,1971,3556170,1,1.0,0.0
US,1971,3624773,1,1.0,0.0
US,1971,3563415,1,1.0,0.0
US,1971,3588937,1,1.0,0.0
US,1971,3582051,1,1.0,0.0
US,1971,3583555,1,1.0,0.0
US,1971,3581073,1,1.0,0.0
US,1971,3619679,1,1.0,0.0
US,1972,3707535,1,1.0,0.0
US,1972,3660735,1,1.0,0.0
US,1972,3653383,1,1.0,0.0
US,1972,3685221,1,1.0,0.0
US,1972,3682360,1,1.0,0.0
US,1972,3679056,1,1.0,0.0
US,1972,3654370,1,1.0,0.0
US,1972,3692701,1,1.0,0.0
US,1972,3706893,1,1.0,0.0
US,1972,3702461,1,1.0,0.0
US,1972,3647539,1,1.0,0.0
US,1972,3699018,1,1.0,0.0
US,1972,3655927,1,1.0,0.0
US,1972,3675508,1,1.0,0.0
US,1972,3653460,1,1.0,0.0
US,1972,3654734,1,1.0,0.0
US,1972,3705938,1,1.0,0.0
US,1972,3642030,1,1.0,0.0
US,1972,3698394,1,1.0,0.0
US,1972,3639137,1,1.0,0.0
US,1972,3645996,1,1.0,0.0
US,1972,3652061,1,1.0,0.0
US,1972,3657582,1,1.0,0.0
US,1972,3700250,1,1.0,0.0
US,1972,3698662,1,1.0,0.0
US,1972,3662096,1,1.0,0.0
US,1972,3656466,1,1.0,0.0
US,1972,3690717,1,1.0,0.0
US,1972,3657942,1,1.0,0.0
US,1972,3669436,1,1.0,0.0
US,1972,3667008,1,1.0,0.0
US,1972,3660513,1,1.0,0.0
US,1972,3681770,1,1.0,0.0
US,1972,3702886,1,1.0,0.0
US,1972,3689149,1,1.0,0.0
US,1972,3676111,1,1.0,0.0
US,1972,3648256,1,1.0,0.0
US,1972,3680041,1,1.0,0.0
US,1972,3698967,1,1.0,0.0
US,1972,3643328,1,1.0,0.0
US,1972,3705697,1,1.0,0.0
US,1972,3631994,1,1.0,0.0
US,1972,3705094,1,1.0,0.0
US,1972,3676370,1,1.0,0.0
US,1972,3649581,1,1.0,0.0
US,1972,3706599,1,1.0,0.0
US,1972,3660488,1,1.0,0.0
US,1972,3695911,1,1.0,0.0
US,1972,3677601,1,1.0,0.0
US,1972,3655123,1,1.0,0.0
US,1972,3693613,1,1.0,0.0
US,1972,3666368,1,1.0,0.0
US,1972,3668764,1,1.0,0.0
US,1972,3700828,1,1.0,0.0
US,1972,3698281,1,1.0,0.0
US,1972,3665641,1,1.0,0.0
US,1972,3685660,1,1.0,0.0
US,1972,3668601,1,1.0,0.0
US,1972,3655813,1,1.0,0.0
US,1972,3658295,1,1.0,0.0
US,1972,3663585,1,1.0,0.0
US,1972,3645533,1,1.0,0.0
US,1972,3672703,1,1.0,0.0
US,1972,3655551,1,1.0,0.0
US,1972,3645098,1,1.0,0.0
US,1972,3665373,1,1.0,0.0
US,1972,3678896,1,1.0,0.0
US,1972,3705523,1,1.0,0.0
US,1972,3701362,1,1.0,0.0
US,1972,3672935,1,1.0,0.0
US,1972,3658853,1,1.0,0.0
US,1972,3706104,1,1.0,0.0
US,1972,3699949,1,1.0,0.0
US,1972,3692349,1,1.0,0.0
US,1972,3686125,1,1.0,0.0
US,1972,3662023,1,1.0,0.0
US,1972,3652688,1,1.0,0.0
US,1972,3703081,1,1.0,0.0
US,1972,3703825,1,1.0,0.0
US,1972,3696317,1,1.0,0.0
US,1972,3662328,1,1.0,0.0
US,1972,3680990,1,1.0,0.0
US,1972,3647606,1,1.0,0.0
US,1972,3678212,1,1.0,0.0
US,1972,3667192,1,1.0,0.0
US,1972,3661200,1,1.0,0.0
US,1972,3674925,1,1.0,0.0
US,1972,3642943,1,1.0,0.0
US,1972,3631773,1,1.0,0.0
US,1972,3674532,1,1.0,0.0
US,1972,3681682,1,1.0,0.0
US,1972,3674896,1,1.0,0.0
US,1972,3652040,1,1.0,0.0
US,1972,3656078,1,1.0,0.0
US,1972,3706797,1,1.0,0.0
US,1972,3676148,1,1.0,0.0
US,1972,3698609,1,1.0,0.0
US,1972,3680384,1,1.0,0.0
US,1972,3665285,1,1.0,0.0
US,1972,3659910,1,1.0,0.0
US,1972,3702798,1,1.0,0.0
US,1972,3701999,1,1.0,0.0
US,1972,3639331,1,1.0,0.0
US,1972,3701243,1,1.0,0.0
US,1972,3660260,1,1.0,0.0
US,1972,3637246,1,1.0,0.0
US,1972,3698548,1,1.0,0.0
US,1972,3669496,1,1.0,0.0
US,1972,3657744,1,1.0,0.0
US,1972,3635109,1,1.0,0.0
US,1972,3673769,1,1.0,0.0
US,1972,3641496,1,1.0,0.0
US,1972,3677628,1,1.0,0.0
US,1972,3658979,1,1.0,0.0
US,1972,3666169,1,1.0,0.0
US,1972,3689991,1,1.0,0.0
US,1972,3691498,1,1.0,0.0
US,1972,3695646,1,1.0,0.0
US,1972,3706680,1,1.0,0.0
US,1972,3638253,1,1.0,0.0
US,1972,3647293,1,1.0,0.0
US,1972,3658338,1,1.0,0.0
US,1972,3694198,1,1.0,0.0
US,1972,3678164,1,1.0,0.0
US,1972,3659631,1,1.0,0.0
US,1972,3705711,1,1.0,0.0
US,1972,3653976,1,1.0,0.0
US,1972,3676198,1,1.0,0.0
US,1972,3679325,1,1.0,0.0
US,1972,3701510,1,1.0,0.0
US,1972,3678205,1,1.0,0.0
US,1972,3695674,1,1.0,0.0
US,1972,3687845,1,1.0,0.0
US,1972,3697343,1,1.0,0.0
US,1972,3668178,1,1.0,0.0
US,1972,3703603,1,1.0,0.0
US,1972,3689979,1,1.0,0.0
